LAT,LONG,ELEVATION,MAXTEMP,MINTEMP,RAIN,WINDSPEED,HUMIDITY,SOLAR
82.5,22.0121002197266,262.0,46.5,21.44,0.0,2.263097478805,0.0784389999450831,29.22174504,nan
82.8125,22.0121002197266,253.0,47.428000000000004,20.932,0.0,2.1872184176194,0.070805826124714,29.2220262,nan
83.125,22.0121002197266,234.0,49.445,20.623,0.0,2.1439742475099997,0.070560041302659,29.24170452,nan
83.4375,22.0121002197266,326.0,50.25,19.739,0.0,2.07844088856998,0.0713547309585469,29.28116844,nan
83.75,22.0121002197266,276.0,50.043,18.317,0.0,1.9495028024176602,0.0895916300669527,29.313944711999998,nan
84.0625,22.0121002197266,220.0,49.998000000000005,16.758,0.0,1.77817535831804,0.11224653385967098,29.33163288,nan
84.375,22.0121002197266,337.0,50.035,15.395,0.0,1.64434863743605,0.130786674340959,29.35496826,nan
84.6875,22.0121002197266,422.0,49.369,14.83,0.0,1.5966868468711,0.153576325089009,29.37427218,nan
85.0,22.0121002197266,220.0,47.556999999999995,16.489,0.0,1.59081867478019,0.156230059731463,29.449460628,nan
85.3125,22.0121002197266,552.0,45.522,18.985,0.0,1.5501150827201298,0.156119228919756,29.564986338,nan
85.625,22.0121002197266,361.0,44.008,19.955,0.0,1.53233077517519,0.18200373861075503,29.597808798000003,nan
85.9375,22.0121002197266,402.0,43.543,20.549,0.0,1.69879634749233,0.21227595117993803,29.56630473,nan
86.25,22.0121002197266,587.0,44.18,21.71,0.0,1.939557309135,0.244998232773399,29.46955878,nan
86.5625,22.0121002197266,175.0,45.655,23.993000000000002,0.0,2.06797477338932,0.27373004387948,29.291096088000003,nan
86.875,22.0121002197266,43.0,47.718999999999994,25.323,0.0,1.9865906372691797,0.318530626745623,29.066818931999997,nan
87.1875,22.0121002197266,22.0,48.931999999999995,25.776,0.0,1.83345203622967,0.37855866057749604,28.874151882,nan
87.5,22.0121002197266,9.0,48.477,26.083000000000002,0.0,1.9433118631524802,0.44128963044620395,28.696664916,nan
87.8125,22.0121002197266,8.0,46.238,26.461,0.0,2.52629455690591,0.49625924626555706,28.5199479,nan
88.125,22.0121002197266,7.0,42.867,26.901,0.0,3.24297716780226,0.529567536805271,28.351665018000002,nan
82.5,22.324399948120103,306.0,45.256,21.018,0.0,2.34513173844561,0.0750609307898586,29.42281296,nan
82.8125,22.324399948120103,294.0,45.343999999999994,20.706999999999997,0.0,2.34405544438453,0.0634045035921382,29.41615476,nan
83.125,22.324399948120103,292.0,47.918,20.85,0.0,2.29839513996731,0.0602681912443097,29.43945072,nan
83.4375,22.324399948120103,403.0,49.592,20.881,0.0,2.1613701495469098,0.058998485716501,29.48027796,nan
83.75,22.324399948120103,388.0,50.295,20.117,0.0,1.9869726873578701,0.0612015750630935,29.51135028,nan
84.0625,22.324399948120103,267.0,50.151,18.551,0.0,1.80251108757776,0.0780596601439985,29.537769528000002,nan
84.375,22.324399948120103,315.0,49.6,16.730999999999998,0.0,1.63753019327247,0.0984410433637323,29.589399431999997,nan
84.6875,22.324399948120103,216.0,48.449,15.057,0.0,1.51260273964661,0.155307454524741,29.65375008,nan
85.0,22.324399948120103,212.0,47.176,15.902999999999999,0.0,1.37211864902758,0.15718404933106697,29.775297042,nan
85.3125,22.324399948120103,326.0,45.236000000000004,18.456,0.0,1.30243956769615,0.0994764819510064,29.904378984,nan
85.625,22.324399948120103,445.0,43.821999999999996,19.71,0.0,1.4943631713426102,0.109427890615,29.934775098000003,nan
85.9375,22.324399948120103,276.0,43.246,21.171999999999997,0.0,1.73958947111873,0.12787764970607302,29.943128052,nan
86.25,22.324399948120103,285.0,43.403999999999996,22.479,0.0,1.95130836972006,0.16198264757507502,29.92474008,nan
