LAT,LONG,ELEVATION,MAXTEMP,MINTEMP,RAIN,WINDSPEED,HUMIDITY,SOLAR
82.5,22.0121002197266,262.0,29.703000000000003,26.555,4.538722068,2.28183114690149,0.802837874970215,10.332169488,nan
82.8125,22.0121002197266,253.0,29.949,26.5,3.6915822719999998,2.51287633563079,0.794142836217044,10.407651408,nan
83.125,22.0121002197266,234.0,30.566999999999997,26.241999999999997,2.704525704,2.64312459730157,0.776544081625195,11.341742327999999,nan
83.4375,22.0121002197266,326.0,31.252,25.956999999999997,1.8376359048,2.6815455650548,0.7602187370844521,12.44739681,nan
83.75,22.0121002197266,276.0,31.639,25.781,1.950073344,2.71621787605998,0.750476465926015,13.21373781,nan
84.0625,22.0121002197266,220.0,31.697,25.691999999999997,2.7852052896,2.8029185424353202,0.749409204021756,13.31240463,nan
84.375,22.0121002197266,337.0,31.545,25.522,3.6967279607999997,2.91410560536161,0.7566534493274779,12.799181015999999,nan
84.6875,22.0121002197266,422.0,31.273000000000003,25.252,4.570481872799999,3.0350146885501004,0.765647769811913,12.307499208,nan
85.0,22.0121002197266,220.0,31.098000000000003,24.881,4.8777542136,3.1179070925088705,0.772185143318755,12.904195932,nan
85.3125,22.0121002197266,552.0,31.113000000000003,24.539,4.2958272528,3.128094968412,0.7704291403745571,14.69131848,nan
85.625,22.0121002197266,361.0,31.441,24.295,3.6589613688,3.05828730014386,0.7599242918408491,16.320202578,nan
85.9375,22.0121002197266,402.0,31.933000000000003,24.0,4.3087012776,2.87555676731409,0.757483500623246,16.877071548,nan
86.25,22.0121002197266,587.0,33.118,24.022,5.99698944,2.6765527310020296,0.7619127390216079,17.12610405,nan
86.5625,22.0121002197266,175.0,34.514,24.703000000000003,7.47413388,2.59415977079526,0.752117436764479,19.14001506,nan
86.875,22.0121002197266,43.0,35.736999999999995,25.615,8.75645316,2.58764136052693,0.730170082771249,23.300831628,nan
87.1875,22.0121002197266,22.0,35.834,26.345,8.8620201,2.62859806964862,0.721438996286765,25.869437100000003,nan
87.5,22.0121002197266,9.0,35.008,26.669,8.18052192,2.7960213873398594,0.7319292682453209,26.26774182,nan
87.8125,22.0121002197266,8.0,33.900999999999996,26.808000000000003,13.005919008,3.20827577439973,0.7523529602742091,26.05645656,nan
88.125,22.0121002197266,7.0,32.86,26.891,15.2555436,3.6914331217171097,0.773690787030486,25.82072244,nan
82.5,22.324399948120103,306.0,29.844,26.049,5.915454134400001,2.18649587691527,0.813042265372725,13.411010447999999,nan
82.8125,22.324399948120103,294.0,30.103,25.866999999999997,6.954864263999999,2.4060190206460197,0.8054535896450942,13.380753888,nan
83.125,22.324399948120103,292.0,30.709,25.508000000000003,9.031965156,2.5746310385172997,0.793216892614807,13.909668858,nan
83.4375,22.324399948120103,403.0,31.616999999999997,25.229,8.1676539072,2.66769872168966,0.7724800819844541,15.332738562000001,nan
83.75,22.324399948120103,388.0,32.451,25.246,5.4562614552,2.72665184515948,0.747202595042212,17.095724118,nan
84.0625,22.324399948120103,267.0,32.785,25.42,4.5421606656,2.7742713526827596,0.726909950303389,17.916187032,nan
84.375,22.324399948120103,315.0,32.698,25.539,5.1446920248,2.82499619783292,0.7208728998550931,16.810203078,nan
84.6875,22.324399948120103,216.0,32.388000000000005,25.461,5.685426165599999,2.8571651877038104,0.72773000148774,14.866596558,nan
85.0,22.324399948120103,212.0,32.175,25.215,6.843284863200001,2.79552155240893,0.7412889473836941,14.169763152,nan
85.3125,22.324399948120103,326.0,32.681999999999995,25.098000000000003,7.410618503999999,2.65281789441683,0.746211796747015,15.05924514,nan
85.625,22.324399948120103,445.0,33.539,25.264,6.3111356928,2.5064376161477004,0.7325089072913871,16.287753258,nan
85.9375,22.324399948120103,276.0,34.479,25.35,7.12823688,2.38699931944721,0.7253044894668309,16.730941464,nan
86.25,22.324399948120103,285.0,35.126999999999995,25.244,10.1760894,2.39559336042002,0.736893565736423,16.928886798,nan
86.5625,22.324399948120103,137.0,35.655,25.461,11.781122004,2.56072535888773,0.7419184268164221,18.6416523,nan
86.875,22.324399948120103,73.0,36.338,25.974,12.320140032000001,2.7509154690015603,0.7323593495591579,21.976536311999997,nan
87.1875,22.324399948120103,66.0,36.409,26.408,13.04025876,2.8942229141327203,0.7220612230167042,25.08575715,nan
87.5,22.324399948120103,12.0,36.121,26.623,11.07901836,3.04335956270705,0.7212023282079542,26.13436929,nan
87.8125,22.324399948120103,5.0,35.28,26.734,10.04218848,3.28126848141175,0.731548478809485,26.02822311,nan
88.125,22.324399948120103,3.0,34.339,26.83,10.0233108,3.54019287244331,0.7496111057915892,25.633742868000002,nan
82.5,22.636600494384798,332.0,30.46,25.518,8.3427426,2.13267073619171,0.8004159029677379,18.853259328,nan
82.8125,22.636600494384798,418.0,31.148000000000003,25.25,7.064726508,2.34822119279196,0.7856147531487591,19.738134072,nan
83.125,22.636600494384798,505.0,31.429000000000002,24.94,7.37542566,2.59971875318529,0.779303130436236,20.17006605,nan
83.4375,22.636600494384798,532.0,31.689,24.546999999999997,9.107497116000001,2.80811742148943,0.770740109782017,20.19380391,nan
83.75,22.636600494384798,449.0,32.079,24.416,7.473277692000001,2.92318971000429,0.758212316693662,19.440731142,nan
84.0625,22.636600494384798,498.0,32.232,24.526,4.666615308,2.9348769446215295,0.744791739716951,17.12148912,nan
84.375,22.636600494384798,400.0,31.862,24.711,4.2511913784,2.8609024184196503,0.7392445166565379,14.265844632,nan
84.6875,22.636600494384798,560.0,31.549,24.801,5.5326413304,2.6964129713749396,0.7453137192311869,12.887493102,nan
85.0,22.636600494384798,368.0,32.202,24.796999999999997,8.192534090399999,2.4418567451952002,0.7575908707359649,13.46118039,nan
85.3125,22.636600494384798,522.0,33.653,24.982,12.005139095999999,2.18786714341949,0.7620444022195959,15.163703982000001,nan
85.625,22.636600494384798,278.0,34.551,25.416,19.359126252,2.0826221373915703,0.753353972895752,16.557294348,nan
85.9375,22.636600494384798,211.0,34.493,25.81,26.48048508,2.14807398795031,0.749160533701147,17.05697028,nan
86.25,22.636600494384798,147.0,34.364000000000004,25.851,25.69942512,2.3408346934136297,0.7586375998021391,17.92422918,nan
86.5625,22.636600494384798,137.0,34.334,25.854,23.5236168,2.6481535724849103,0.7667203607294731,19.936289682,nan
86.875,22.636600494384798,86.0,34.791,26.116999999999997,20.28178746,2.96029640961054,0.757823590585908,22.33440558,nan
87.1875,22.636600494384798,63.0,35.299,26.506999999999998,16.549014384,3.1835692629655403,0.741538776804609,24.36008013,nan
87.5,22.636600494384798,15.0,35.561,26.811999999999998,12.18280824,3.35866890852158,0.7283182452948771,24.81198273,nan
87.8125,22.636600494384798,7.0,35.028,26.986,10.758017736,3.5204597707448597,0.732070327439231,24.591719448000003,nan
88.125,22.636600494384798,11.0,34.181,27.0,13.545793872,3.62945465103677,0.754417316529727,23.935785408,nan
82.5,22.9487991333008,399.0,31.861,25.706999999999997,6.5823554664,2.16022037110506,0.7492939977218579,22.92334164,nan
82.8125,22.9487991333008,505.0,32.563,25.365,4.3378838856,2.29631481293533,0.73557912437067,22.98487032,nan
83.125,22.9487991333008,697.0,32.664,24.836,3.1474150919999997,2.5426561699506296,0.73548684251226,22.57138449,nan
83.4375,22.9487991333008,657.0,32.236999999999995,24.377,5.38844688,2.80286323166573,0.7489448021695458,21.94812999,nan
83.75,22.9487991333008,570.0,31.978,23.744,8.50925772,2.9853126974019104,0.7690654700204972,20.293651278,nan
84.0625,22.9487991333008,883.0,31.454,23.486,9.05857038,3.04315752624225,0.781288362739307,16.495758738,nan
84.375,22.9487991333008,657.0,30.534000000000002,23.576,8.1195813648,2.97049738937646,0.78651180870438,12.585877362,nan
84.6875,22.9487991333008,587.0,29.776999999999997,23.785,8.1633555864,2.7762839777561896,0.7957017623331679,10.792183158,nan
85.0,22.9487991333008,512.0,29.879,23.985,9.606172643999999,2.52582636454958,0.8111339233043019,10.75854726,nan
85.3125,22.9487991333008,614.0,30.049,24.302,12.90721536,2.34058979549191,0.820666583220691,11.587274118,nan
85.625,22.9487991333008,435.0,30.784000000000002,24.859,19.96680096,2.27719777840473,0.8128075047574441,12.99684546,nan
85.9375,22.9487991333008,239.0,31.636,25.394000000000002,26.86071456,2.3239116027959197,0.800646934218625,15.506943408,nan
86.25,22.9487991333008,327.0,32.69,25.712,26.13200796,2.5231286680475,0.794723588327029,18.314543772,nan
86.5625,22.9487991333008,160.0,33.025999999999996,25.921,25.28830656,2.8257548355069204,0.7884255641795699,19.973198502,nan
86.875,22.9487991333008,133.0,33.546,26.291,24.703788600000003,3.09764528790968,0.775668310114777,21.436030602,nan
87.1875,22.9487991333008,61.0,34.253,26.811999999999998,21.4061706,3.28238910222318,0.757532146716915,21.88473678,nan
87.5,22.9487991333008,34.0,34.519,27.271,18.960000746400002,3.42622361757604,0.7432843865290021,22.138196058000002,nan
87.8125,22.9487991333008,13.0,34.255,27.471999999999998,15.7653836064,3.55256519326208,0.7449449342160441,22.059451638000002,nan
88.125,22.9487991333008,17.0,33.455999999999996,27.513,15.4254901248,3.62965416808639,0.762224990633614,21.275274078,nan
82.5,23.260999679565398,560.0,32.049,25.826,12.6677511,2.21134201999681,0.7114723708150931,20.13654672,nan
82.8125,23.260999679565398,519.0,33.525999999999996,25.688000000000002,14.379214644000001,2.2023636347317996,0.694508282251394,19.301572602,nan
83.125,23.260999679565398,547.0,34.025999999999996,25.234,9.0808837128,2.31180441801098,0.6971579477313019,18.27635832,nan
83.4375,23.260999679565398,716.0,33.467,24.555,6.418427147999999,2.51163842705806,0.7189318028053159,18.18748116,nan
83.75,23.260999679565398,881.0,32.621,23.901999999999997,6.686219376,2.77922784917275,0.743109052577308,19.13845131,nan
84.0625,23.260999679565398,809.0,31.636999999999997,23.531,4.283814204,2.99395781873824,0.764077483410675,19.267648326,nan
84.375,23.260999679565398,707.0,30.226999999999997,23.543000000000003,2.075386536,3.08729488761706,0.7827955600234191,16.242466086,nan
84.6875,23.260999679565398,608.0,29.426,23.703000000000003,2.7817721568000002,3.04777891184618,0.8053551502509271,11.42825985,nan
85.0,23.260999679565398,680.0,29.395,23.854,4.311275832,2.9175532450202994,0.8288621711431421,9.118405224,nan
85.3125,23.260999679565398,623.0,30.183000000000003,24.145,5.67255024,2.76836202936539,0.840812845359547,9.78986511,nan
85.625,23.260999679565398,309.0,31.299,24.693,7.069012812,2.65283301605479,0.834649553099045,11.527482888,nan
85.9375,23.260999679565398,307.0,32.008,25.343000000000004,10.38980592,2.6287187232997797,0.814731693157125,14.68474128,nan
86.25,23.260999679565398,286.0,32.669000000000004,25.91,16.37906796,2.77712308364999,0.7923132799471171,17.3382165,nan
86.5625,23.260999679565398,182.0,33.179,26.357,21.2079024,3.03211489200347,0.7738512678327951,17.23708458,nan
86.875,23.260999679565398,127.0,33.413000000000004,26.805999999999997,23.47727328,3.2334416390816303,0.761400512492573,16.46566713,nan
87.1875,23.260999679565398,95.0,33.972,27.351,18.91880388,3.3425984196968597,0.748291590631201,16.74619038,nan
87.5,23.260999679565398,46.0,34.260999999999996,27.809,14.949990619200001,3.45151294097194,0.736117897721466,17.76143871,nan
87.8125,23.260999679565398,35.0,33.885999999999996,27.923000000000002,15.2040481848,3.55585218878806,0.7415178898905401,18.723095999999998,nan
88.125,23.260999679565398,18.0,33.44,27.873,14.2118388,3.62592659175858,0.75467418377628,19.025771399999996,nan
82.5,23.573299407959,828.0,32.444,25.25,13.142396016,2.25105093202218,0.6919003317305529,14.032124622000001,nan
82.8125,23.573299407959,400.0,33.585,25.393,13.675401338399999,2.1617389736923998,0.67299579051837,13.102704,nan
83.125,23.573299407959,702.0,34.03,25.41,11.115931946400002,2.21250640117367,0.659162748717259,12.107702358,nan
83.4375,23.573299407959,743.0,34.088,25.252,6.6879266472,2.3510081530898903,0.660761792296551,12.28674168,nan
