LAT,LONG,ELEVATION,MAXTEMP,MINTEMP,RAIN,WINDSPEED,HUMIDITY,SOLAR
82.5,22.0121002197266,262.0,52.498999999999995,27.565,0.0,2.04508620027112,0.286805812746575,25.50431169,nan
82.8125,22.0121002197266,253.0,52.526,27.956999999999997,0.0,2.22637999698358,0.31921929132119,24.96391911,nan
83.125,22.0121002197266,234.0,50.552,28.033,0.0,2.34214532961184,0.35262110744742603,22.77877689,nan
83.4375,22.0121002197266,326.0,45.696000000000005,27.752,0.0,2.3613719675399505,0.38434318672804496,19.515882978,nan
83.75,22.0121002197266,276.0,43.986999999999995,27.354,0.0,2.24969896761041,0.410018779475766,17.521311888,nan
84.0625,22.0121002197266,220.0,44.141999999999996,26.904,0.0308990376,1.97580618457823,0.4307951912601571,17.122381632,nan
84.375,22.0121002197266,337.0,44.54,25.583000000000002,0.060081508799999996,1.6121986360798202,0.447335322775682,17.25311484,nan
84.6875,22.0121002197266,422.0,44.901,25.482,0.0532150128,1.57314581545681,0.443842377024715,17.22802005,nan
85.0,22.0121002197266,220.0,42.993,26.605999999999998,0.0171661392,2.01281886080854,0.427398791440338,16.99115724,nan
85.3125,22.0121002197266,552.0,42.183,26.546999999999997,0.0,2.2840953923726497,0.422254467182064,16.82021052,nan
85.625,22.0121002197266,361.0,46.538999999999994,25.798000000000002,0.0,2.28165511998435,0.43111173988417795,16.169569992,nan
85.9375,22.0121002197266,402.0,48.143,25.29,0.0,2.20046554702462,0.4510980027893689,15.182770608,nan
86.25,22.0121002197266,587.0,49.266000000000005,25.41,0.0,2.1197348189448797,0.475279509824521,15.404510268,nan
86.5625,22.0121002197266,175.0,49.903,26.706999999999997,0.010299672,2.16402712908278,0.489349451152681,16.860203262,nan
86.875,22.0121002197266,43.0,49.232,28.308000000000003,0.022315968,2.34466396742679,0.5011734256267549,16.86780351,nan
87.1875,22.0121002197266,22.0,44.288000000000004,29.263,0.0,2.44260586586048,0.5288105101806689,14.10412626,nan
87.5,22.0121002197266,9.0,42.295,29.156,0.4497529896,2.5050872013997596,0.569609134784458,12.048978636,nan
87.8125,22.0121002197266,8.0,40.434,28.581999999999997,1.5552504863999999,2.65823712234748,0.6164524655538071,11.793095784,nan
88.125,22.0121002197266,7.0,39.006,28.590999999999998,0.19226088719999998,2.84515041550776,0.651326481877215,11.781331812000001,nan
82.5,22.324399948120103,306.0,52.302,26.123,0.0,1.66867973277357,0.28971084457102897,25.787532618,nan
82.8125,22.324399948120103,294.0,52.062,26.586,0.0,1.91501339440597,0.32313714095155893,25.05599676,nan
83.125,22.324399948120103,292.0,46.95,26.625,0.0,2.12252782252304,0.36150122786674604,21.41353044,nan
83.4375,22.324399948120103,403.0,42.888000000000005,26.528000000000002,0.0,2.26516938838148,0.39555306561700104,17.97744654,nan
83.75,22.324399948120103,388.0,42.589,26.453000000000003,0.0,2.2415362902172697,0.42006259837711796,17.23758363,nan
84.0625,22.324399948120103,267.0,43.245,25.884,0.0308990376,1.97938601366391,0.43729242665445395,18.10580859,nan
84.375,22.324399948120103,315.0,45.229,24.471,0.0738144144,1.57400789527365,0.451412642063254,18.836831178,nan
84.6875,22.324399948120103,216.0,44.905,23.535,0.0703811664,1.43062596913773,0.457142825893992,18.4442652,nan
85.0,22.324399948120103,212.0,43.63,24.365,0.0171661392,1.6983067557646798,0.430030745107121,17.964282672,nan
85.3125,22.324399948120103,326.0,44.961999999999996,26.21,0.0,1.9354334202819699,0.393415454704253,18.87406578,nan
