LAT,LONG,ELEVATION,MAXTEMP,MINTEMP,RAIN,WINDSPEED,HUMIDITY,SOLAR
82.5,22.0121002197266,262.0,28.249000000000002,15.457,0.0,1.98324665888628,0.5653321932965849,17.27442648,nan
82.8125,22.0121002197266,253.0,28.499000000000002,15.33,0.0,2.04016672632792,0.5610373817741979,17.2630206,nan
83.125,22.0121002197266,234.0,28.854,15.105,0.0,2.05432257143555,0.5533172094356489,17.24439528,nan
83.4375,22.0121002197266,326.0,29.18,14.877,0.0,2.0487287891376798,0.54499358569405,17.227744199999997,nan
83.75,22.0121002197266,276.0,29.278000000000002,14.841,0.0,2.06244830788345,0.53676685374573,17.21953152,nan
84.0625,22.0121002197266,220.0,29.256,14.812000000000001,0.0,2.08268450738216,0.539062455822638,17.221158,nan
84.375,22.0121002197266,337.0,29.278000000000002,14.414000000000001,0.0,2.06798568302103,0.565215590307683,17.2253817,nan
84.6875,22.0121002197266,422.0,29.276,14.045,0.0,1.9846619310828502,0.608074089050048,17.259021,nan
85.0,22.0121002197266,220.0,29.024,13.884,0.0,1.8198671030074098,0.646165585750236,17.36533818,nan
85.3125,22.0121002197266,552.0,28.426,13.665999999999999,0.0,1.63633668074286,0.6653263370996461,17.4115665,nan
85.625,22.0121002197266,361.0,27.629,13.386,0.0,1.5083940802417701,0.670044461024719,17.20226142,nan
85.9375,22.0121002197266,402.0,27.171999999999997,12.912,0.0,1.4318037428716202,0.678476180760473,16.9272549,nan
86.25,22.0121002197266,587.0,27.303,11.696,0.0,1.3972225520107702,0.690742693775162,16.91724672,nan
86.5625,22.0121002197266,175.0,28.299,12.288,0.0,1.3801671877964399,0.686327173713584,17.11220958,nan
86.875,22.0121002197266,43.0,29.678,13.739,0.0,1.3685257048721,0.6763455887472829,17.29777032,nan
87.1875,22.0121002197266,22.0,30.111,15.110999999999999,0.0,1.3826162600217,0.6634032588833161,17.29619568,nan
87.5,22.0121002197266,9.0,30.01,15.673,0.0,1.4926069874764198,0.650752899671176,17.32736682,nan
87.8125,22.0121002197266,8.0,29.726999999999997,16.783,0.0,1.75536975128288,0.627425456924765,17.38569402,nan
88.125,22.0121002197266,7.0,29.9,18.425,0.0,2.12911592154072,0.589827396415359,17.40026448,nan
82.5,22.324399948120103,306.0,27.721,14.915999999999999,0.0,2.00449709677843,0.586298068515131,17.2971018,nan
82.8125,22.324399948120103,294.0,27.784000000000002,14.74,0.0,2.0669206932153004,0.589417827958823,17.2929924,nan
