LAT,LONG,ELEVATION,MAXTEMP,MINTEMP,RAIN,WINDSPEED,HUMIDITY,SOLAR
82.5,22.0121002197266,262.0,35.113,23.635,3.582572292,0.995841610599669,0.7521713676157479,11.82875175,nan
82.8125,22.0121002197266,253.0,35.945,24.151,3.2684300783999998,0.9776933245492841,0.746566675135592,15.43122837,nan
83.125,22.0121002197266,234.0,36.541,24.541,5.1498416088,0.987930164246626,0.74417425676039,17.75266614,nan
83.4375,22.0121002197266,326.0,35.98,24.674,6.31370538,0.983474407642021,0.7556008599964541,18.231753096,nan
83.75,22.0121002197266,276.0,35.399,24.559,6.5643265367999994,0.9810311763100471,0.750120638968655,17.759195892,nan
84.0625,22.0121002197266,220.0,34.297,23.636999999999997,6.1643555999999995,0.9456149108092691,0.751046561339164,17.884744992,nan
84.375,22.0121002197266,337.0,33.797,22.451,4.4734986,0.888707651132056,0.767414779061448,19.489046796,nan
84.6875,22.0121002197266,422.0,34.311,21.561,3.94649604,0.8587164665326891,0.777952638864196,21.53503476,nan
85.0,22.0121002197266,220.0,34.208,20.097,4.36191408,0.91084317837139,0.7985442996836801,22.536622188000003,nan
85.3125,22.0121002197266,552.0,33.461,19.093,3.57398856,1.0026678362735602,0.8177174874140241,22.000445568000004,nan
85.625,22.0121002197266,361.0,32.87,19.479,2.37064536,1.08818592585219,0.816230669300842,21.10218516,nan
85.9375,22.0121002197266,402.0,32.184,19.666,1.920888648,1.18590838256557,0.810921595259742,21.663393281999998,nan
86.25,22.0121002197266,587.0,32.477,20.09,2.034183168,1.32296047906904,0.80549694594809,23.228830512,nan
86.5625,22.0121002197266,175.0,33.501999999999995,21.037,1.95522156,1.4015097375370702,0.797279858268653,24.327223001999997,nan
86.875,22.0121002197266,43.0,34.573,22.34,1.812744,1.36607419548296,0.78904687213133,24.098631821999998,nan
87.1875,22.0121002197266,22.0,34.830999999999996,23.412,2.36377656,1.2683801996814599,0.8000806400783771,23.48544483,nan
87.5,22.0121002197266,9.0,33.465,23.903000000000002,4.6743414264,1.16476311278064,0.8283519935703209,22.92873543,nan
87.8125,22.0121002197266,8.0,31.993000000000002,23.921999999999997,9.432796788,1.16455570565486,0.8497877514200971,23.02284132,nan
88.125,22.0121002197266,7.0,31.183000000000003,24.68,10.7150996664,1.48943958940844,0.8418492816935199,23.307581538,nan
82.5,22.324399948120103,306.0,34.685,23.139,2.90966148,1.0776154536615798,0.73832750576951,14.18641695,nan
82.8125,22.324399948120103,294.0,35.501999999999995,23.53,4.7258382384,1.06334360011692,0.7453633010314709,17.12249784,nan
83.125,22.324399948120103,292.0,35.847,23.651,11.563109892,0.9734512663600748,0.7663301451398841,18.144171252,nan
83.4375,22.324399948120103,403.0,35.582,23.748,12.60165924,0.8732823512941371,0.7752392842068879,18.56829564,nan
83.75,22.324399948120103,388.0,35.515,23.774,8.351325072,0.7613170093739431,0.756637461752595,19.348198487999998,nan
84.0625,22.324399948120103,267.0,35.346,23.028000000000002,5.984112887999999,0.7158100772327081,0.741864918351361,21.0395268,nan
84.375,22.324399948120103,315.0,34.864000000000004,22.237,5.1773112,0.7625202988398159,0.7458775468589759,22.937284872,nan
84.6875,22.324399948120103,216.0,34.782,21.764,6.0321798,0.7820560013541842,0.754353439699111,23.778561311999997,nan
85.0,22.324399948120103,212.0,34.61,20.55,7.0243812000000005,0.812785317919335,0.7697571239490061,23.899102776,nan
85.3125,22.324399948120103,326.0,34.184,19.637,6.00128064,0.944865424271426,0.7797701263664121,23.62792536,nan
