LAT,LONG,ELEVATION,MAXTEMP,MINTEMP,RAIN,WINDSPEED,HUMIDITY,SOLAR
82.5,22.0121002197266,262.0,34.813,21.8,0.0,1.5944391374394802,0.438788080457605,16.33567608,nan
82.8125,22.0121002197266,253.0,34.484,21.1,0.0,1.42178885034767,0.45807482568960495,13.43182842,nan
83.125,22.0121002197266,234.0,34.123000000000005,20.302,0.0,1.26242612708183,0.474775468308841,14.25476592,nan
83.4375,22.0121002197266,326.0,33.58,19.794,0.0,1.2486107075431698,0.491512137869552,17.5627737,nan
83.75,22.0121002197266,276.0,33.451,19.989,0.0,1.42855301521753,0.48928469083830795,19.33498602,nan
84.0625,22.0121002197266,220.0,32.406,19.188,0.0,1.66976043770306,0.482654556546834,19.7597277,nan
84.375,22.0121002197266,337.0,31.704,18.067,0.0,1.8192057295975301,0.498063550527053,20.19616902,nan
84.6875,22.0121002197266,422.0,31.223000000000003,16.654,0.0,1.8803771701693202,0.524198267988969,20.46239892,nan
85.0,22.0121002197266,220.0,30.467,15.689,0.0,1.91546081211281,0.55706337391449,20.64920328,nan
85.3125,22.0121002197266,552.0,29.743000000000002,15.185,0.0,1.92544372970747,0.5921112384556939,20.60527608,nan
85.625,22.0121002197266,361.0,29.405,15.449000000000002,0.0,1.8566950854563897,0.61995000532165,20.17879128,nan
85.9375,22.0121002197266,402.0,29.383000000000003,15.665999999999999,0.0,1.7203663505248001,0.6565220151205711,19.72732248,nan
86.25,22.0121002197266,587.0,29.868000000000002,15.993,0.0,1.64616241874036,0.6880400596155279,19.544171399999996,nan
86.5625,22.0121002197266,175.0,31.114,17.215,0.0,1.65791437988583,0.692000933174032,19.58591448,nan
86.875,22.0121002197266,43.0,32.598,18.302,0.0,1.59115212386936,0.6898292276130741,19.82542608,nan
87.1875,22.0121002197266,22.0,33.43,18.711,0.0,1.42606925780295,0.700032282403229,19.9584486,nan
87.5,22.0121002197266,9.0,33.979,19.0,0.027465811200000002,1.29812700913957,0.7085105413795141,19.783738800000002,nan
87.8125,22.0121002197266,8.0,34.911,20.174,0.176811264,1.4142626942784098,0.694647381606573,19.45175328,nan
88.125,22.0121002197266,7.0,36.275999999999996,22.131999999999998,0.41542056,1.72286586248656,0.67759694005557,19.373405399999996,nan
82.5,22.324399948120103,306.0,34.721,18.755,0.0,1.3873619349032,0.465951100608457,14.219496900000001,nan
82.8125,22.324399948120103,294.0,34.272,18.608,0.0,1.25593215358835,0.484580376822365,10.62433548,nan
83.125,22.324399948120103,292.0,33.512,18.364,0.0,1.23435299648493,0.49962004923395903,10.3101165,nan
83.4375,22.324399948120103,403.0,33.053000000000004,18.268,0.0,1.22273867085112,0.50000905788935,13.75914492,nan
83.75,22.324399948120103,388.0,33.158,18.535999999999998,0.0,1.26703272616744,0.483229256826859,17.507246399999996,nan
84.0625,22.324399948120103,267.0,33.056999999999995,17.948,0.0,1.4264445485703603,0.469619252202919,19.141876800000002,nan
84.375,22.324399948120103,315.0,32.193000000000005,17.245,0.0,1.5335087498778102,0.476269868298511,19.91513898,nan
84.6875,22.324399948120103,216.0,31.51,17.151,0.0,1.58490580672492,0.52188737232719,20.41132572,nan
85.0,22.324399948120103,212.0,30.899,16.359,0.0,1.64019080922185,0.597708937631764,20.632167000000003,nan
85.3125,22.324399948120103,326.0,30.454,14.931,0.0,1.6993618029501598,0.6374439147625091,20.69758152,nan
