LAT,LONG,ELEVATION,MAXTEMP,MINTEMP,RAIN,WINDSPEED,HUMIDITY,SOLAR
82.5,22.0121002197266,262.0,37.089,14.934000000000001,0.0,1.83137664865529,0.226743099265478,22.841998308,nan
82.8125,22.0121002197266,253.0,36.687,14.917,0.0,1.88035984855425,0.228186662073535,22.86349686,nan
83.125,22.0121002197266,234.0,36.391999999999996,14.86,0.0,1.89594997827247,0.23373562680684198,22.890377124,nan
83.4375,22.0121002197266,326.0,36.146,14.704,0.0,1.86018567568823,0.23962797613698003,22.904667864,nan
83.75,22.0121002197266,276.0,35.929,14.692,0.0,1.7428670334101697,0.244749174531504,22.907927088,nan
84.0625,22.0121002197266,220.0,35.703,14.45,0.0,1.59923666267995,0.257411767363001,22.913723376,nan
84.375,22.0121002197266,337.0,35.338,13.993,0.0,1.60391733503567,0.295635507632799,22.946854211999998,nan
84.6875,22.0121002197266,422.0,34.853,13.592,0.0,1.71880611578152,0.337525636441103,23.012770932,nan
85.0,22.0121002197266,220.0,34.263000000000005,13.557,0.0,1.7846085504361298,0.329988918778957,23.134156596,nan
85.3125,22.0121002197266,552.0,33.591,13.927999999999999,0.0,1.84345923723612,0.297043575987144,23.255999351999996,nan
85.625,22.0121002197266,361.0,33.341,14.294,0.0,1.9959828034982101,0.28529523472011403,23.29998588,nan
85.9375,22.0121002197266,402.0,33.542,14.479000000000001,0.0,2.13482176565121,0.28905071698595597,23.318269344,nan
86.25,22.0121002197266,587.0,34.275,14.647,0.0,2.22365774060385,0.296082695302544,23.30887842,nan
86.5625,22.0121002197266,175.0,35.277,15.897,0.0,2.21855133916553,0.293071856521315,23.25577158,nan
86.875,22.0121002197266,43.0,36.135999999999996,16.985,0.0,2.09484931314382,0.296769147396735,23.191030584,nan
87.1875,22.0121002197266,22.0,36.691,16.905,0.0,1.9309112247548101,0.33099911798432696,23.17455432,nan
87.5,22.0121002197266,9.0,36.493,16.272000000000002,0.0,1.81569724575387,0.3860177921202221,23.190579881999998,nan
87.8125,22.0121002197266,8.0,36.154,16.965,0.0,1.9531907673922801,0.41037452578459704,23.21201718,nan
88.125,22.0121002197266,7.0,36.341,19.194000000000003,0.0,2.35451916705275,0.38028978720565504,23.22113022,nan
82.5,22.324399948120103,306.0,37.439,14.852,0.0,1.92734509854687,0.237349574717153,22.675163976,nan
82.8125,22.324399948120103,294.0,35.976,15.085,0.0,2.13227206473191,0.24081018558797895,22.809818088000004,nan
83.125,22.324399948120103,292.0,35.076,15.276,0.0,2.2448706516764703,0.243951140584248,22.849143335999997,nan
83.4375,22.324399948120103,403.0,34.996,14.979000000000001,0.0,2.20837547753771,0.244165357096284,22.836654504000002,nan
83.75,22.324399948120103,388.0,35.226,14.696,0.0,2.06190989427852,0.24347360918665398,22.785868044,nan
84.0625,22.324399948120103,267.0,35.425,14.182,0.0,1.8674423506030602,0.24960522723980702,22.739897916,nan
84.375,22.324399948120103,315.0,35.162,13.981,0.0,1.72443964984257,0.259863707368251,22.728037032,nan
84.6875,22.324399948120103,216.0,34.635999999999996,13.924000000000001,0.0,1.6739592877679097,0.27038715693883,22.761446831999997,nan
85.0,22.324399948120103,212.0,34.404,13.597999999999999,0.0,1.60707731867742,0.28770208514928997,22.891948632,nan
85.3125,22.324399948120103,326.0,34.275,13.782,0.0,1.5033701960360102,0.29446417081283693,23.0762259,nan
85.625,22.324399948120103,445.0,34.037,14.458,0.0,1.55415864765257,0.28094101672034605,23.172747156,nan
85.9375,22.324399948120103,276.0,34.105,15.257,0.0,1.736574201277,0.272605950738658,23.182427448000002,nan
86.25,22.324399948120103,285.0,34.554,15.696,0.0,1.94499673453521,0.26694815905436703,23.165271684,nan
